"Any","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Nombre","Sup_ini","Sup_fin","Sup_Rang"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",83,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",141,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",52,250,500,"250-500"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",6,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",31,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",61,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",102,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",125,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",161,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",74,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",57,250,500,"250-500"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",2,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",9,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",44,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",15,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",137,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",245,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",55,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",94,250,500,"250-500"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",3,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",4,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",9,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",12,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",26,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",180,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",42,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",153,250,500,"250-500"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",9,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",18,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",17,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",86,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",205,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",75,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",153,250,500,"250-500"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",16,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",8,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",115,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",241,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",39,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",156,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",46,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",23,250,500,"250-500"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",4,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",24,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",169,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",369,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",68,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",104,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",119,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",70,250,500,"250-500"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",2,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",9,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",92,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",192,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",37,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",266,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",87,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",70,250,500,"250-500"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",21,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",110,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",220,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",158,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",145,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",240,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",37,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",65,250,500,"250-500"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",12,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",52,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",86,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",112,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",119,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",101,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",42,250,500,"250-500"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",47,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",342,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",219,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",245,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",47,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",58,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",28,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",7,250,500,"250-500"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",12,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",204,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",205,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",88,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",174,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",166,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",7,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",24,250,500,"250-500"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",9,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",93,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",250,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",209,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",118,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",147,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",22,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",3,250,500,"250-500"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",40,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",233,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",217,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",289,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",71,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",91,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",11,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",15,250,500,"250-500"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",29,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",76,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",276,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",166,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",151,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",190,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",12,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",21,250,500,"250-500"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",10,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",58,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",161,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",162,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",211,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",84,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",32,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",57,250,500,"250-500"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",21,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",35,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",104,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",173,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",140,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",244,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",33,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",39,250,500,"250-500"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",33,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",186,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",228,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",170,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",149,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",180,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",26,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",53,250,500,"250-500"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",25,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",123,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",256,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",289,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",103,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",160,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",11,250,500,"250-500"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",14,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",121,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",174,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",275,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",84,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",61,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",33,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",27,250,500,"250-500"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",34,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",135,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",315,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",160,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",146,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",141,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",3,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",6,250,500,"250-500"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",49,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",100,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",264,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",256,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",205,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",64,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",4,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",2,250,500,"250-500"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",21,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",163,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",363,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",199,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",110,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",71,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",9,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",2,250,500,"250-500"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",23,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",162,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",161,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",255,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",116,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",205,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",10,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",5,250,500,"250-500"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",55,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",152,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",206,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",329,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",120,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",92,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",22,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",17,250,500,"250-500"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",6,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",121,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",284,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",166,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",91,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",100,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",7,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",29,250,500,"250-500"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",7,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",37,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",88,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",227,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",70,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",203,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",32,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",1,250,500,"250-500"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",4,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",62,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",252,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",204,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",225,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",168,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",13,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",32,250,500,"250-500"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",10,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",69,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",135,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",213,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",87,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",60,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",6,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",2,250,500,"250-500"
"2020","5","Sarrià-Sant Gervasi","27","el Putget i Farró",34,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","27","el Putget i Farró",269,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","27","el Putget i Farró",248,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","27","el Putget i Farró",140,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","27","el Putget i Farró",60,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","27","el Putget i Farró",46,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","27","el Putget i Farró",28,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","27","el Putget i Farró",2,250,500,"250-500"
"2020","5","Sarrià-Sant Gervasi","27","el Putget i Farró",25,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","27","el Putget i Farró",183,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","27","el Putget i Farró",260,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","27","el Putget i Farró",214,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","27","el Putget i Farró",137,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","27","el Putget i Farró",68,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","27","el Putget i Farró",2,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","27","el Putget i Farró",3,250,500,"250-500"
"2020","5","Sarrià-Sant Gervasi","27","el Putget i Farró",18,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","27","el Putget i Farró",181,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","27","el Putget i Farró",344,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","27","el Putget i Farró",282,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","27","el Putget i Farró",67,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","27","el Putget i Farró",17,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","27","el Putget i Farró",1,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","27","el Putget i Farró",18,0,30,"0-30"
